section,rank,relation,cheb_distance,tile_id,t0,t1,x0,x1,y0,y1,z0,z1,n,rho_peak_err,rho_peak_ref,rho_tile_ratio,rho_abs_sum,file
local_ring,126,RING2,2,593,0,9,31,62,217,248,135,144,10279,1.3169914522483345e-05,0.00030788865973001284,0.04277492563068749,5.182226956818751e-06,N301_v1_sigma4_R3/tiles/tile000593_t0-9_x31-62_y217-248_z135-144.score.json
local_ring,127,RING2,2,7392,18,27,31,62,217,248,126,135,11013,5.032060306047132e-06,0.00011882967471361309,0.042346832288943904,2.4225363757018934e-06,N301_v1_sigma4_R3/tiles/tile007392_t18-27_x31-62_y217-248_z126-135.score.json
local_ring,128,RING2,2,3992,9,18,31,62,217,248,126,135,12032,6.6415933315734275e-06,0.00015804905827799395,0.04202235308413839,3.2477740135625626e-06,N301_v1_sigma4_R3/tiles/tile003992_t9-18_x31-62_y217-248_z126-135.score.json
local_ring,129,RING2,2,7323,18,27,31,62,155,186,117,126,76964,0.00041299108905617317,0.009854193653603582,0.04191018601559006,0.004746484311061406,N301_v1_sigma4_R3/tiles/tile007323_t18-27_x31-62_y155-186_z117-126.score.json
local_ring,130,RING2,2,592,0,9,31,62,217,248,126,135,8614,7.96393571312625e-06,0.00019082394337075956,0.04173446776358036,2.753653101107606e-06,N301_v1_sigma4_R3/tiles/tile000592_t0-9_x31-62_y217-248_z126-135.score.json
local_ring,131,RING2,2,7258,18,27,31,62,93,124,144,153,72272,0.00040753167389522785,0.009840321636122466,0.041414466819787187,0.0038324768669447105,N301_v1_sigma4_R3/tiles/tile007258_t18-27_x31-62_y93-124_z144-153.score.json
local_ring,132,RING2,2,7257,18,27,31,62,93,124,135,144,71441,0.0004020443638963517,0.00984431542846518,0.04084025616792271,0.0037594681347476377,N301_v1_sigma4_R3/tiles/tile007257_t18-27_x31-62_y93-124_z135-144.score.json
local_ring,133,RING2,2,7391,18,27,31,62,217,248,117,126,7749,1.9842019838351005e-06,5.018549827450289e-05,0.03953735744501293,8.840581721799317e-07,N301_v1_sigma4_R3/tiles/tile007391_t18-27_x31-62_y217-248_z117-126.score.json
local_ring,134,RING2,2,3991,9,18,31,62,217,248,117,126,8607,2.638521884934056e-06,6.674139124671972e-05,0.03953351639285369,1.18701846725796e-06,N301_v1_sigma4_R3/tiles/tile003991_t9-18_x31-62_y217-248_z117-126.score.json
local_ring,135,RING2,2,591,0,9,31,62,217,248,117,126,6228,3.183245065405238e-06,8.060678000865956e-05,0.03949103369546908,1.0070919830260254e-06,N301_v1_sigma4_R3/tiles/tile000591_t0-9_x31-62_y217-248_z117-126.score.json
local_ring,136,RING2,2,3858,9,18,31,62,93,124,144,153,73287,0.0004065052434936182,0.010364723237376269,0.0392200770038623,0.004218570063173005,N301_v1_sigma4_R3/tiles/tile003858_t9-18_x31-62_y93-124_z144-153.score.json
local_ring,137,RING2,2,7256,18,27,31,62,93,124,126,135,69116,0.0003854848700317261,0.009849448497781898,0.03913771112347433,0.0034438205174777037,N301_v1_sigma4_R3/tiles/tile007256_t18-27_x31-62_y93-124_z126-135.score.json
local_ring,138,RING2,2,3857,9,18,31,62,93,124,135,144,72502,0.0004030559113060916,0.010368664720948354,0.03887249922275688,0.004160066959722671,N301_v1_sigma4_R3/tiles/tile003857_t9-18_x31-62_y93-124_z135-144.score.json
local_ring,139,RING2,2,7288,18,27,31,62,124,155,108,117,76034,0.0003798802698588028,0.009851460614812286,0.03856080683991459,0.005119427065940698,N301_v1_sigma4_R3/tiles/tile007288_t18-27_x31-62_y124-155_z108-117.score.json
local_ring,140,RING2,2,7322,18,27,31,62,155,186,108,117,73288,0.0003777357886379732,0.00985367645783641,0.0383345028887739,0.004510794213130172,N301_v1_sigma4_R3/tiles/tile007322_t18-27_x31-62_y155-186_z108-117.score.json
local_ring,141,RING2,2,458,0,9,31,62,93,124,144,153,49333,0.00040748597037802963,0.010705830699585745,0.03806205999444742,0.003030156053524295,N301_v1_sigma4_R3/tiles/tile000458_t0-9_x31-62_y93-124_z144-153.score.json
local_ring,142,RING2,2,7360,18,27,31,62,186,217,144,153,64231,0.0003721153604514032,0.009840321636122466,0.037815365616243574,0.0026750202793191483,N301_v1_sigma4_R3/tiles/tile007360_t18-27_x31-62_y186-217_z144-153.score.json
local_ring,143,RING2,2,457,0,9,31,62,93,124,135,144,48877,0.0004031166048477082,0.010716697124561261,0.03761575046511466,0.0030003655068594997,N301_v1_sigma4_R3/tiles/tile000457_t0-9_x31-62_y93-124_z135-144.score.json
local_ring,144,RING2,2,7359,18,27,31,62,186,217,135,144,62970,0.0003682872706864239,0.00984431542846518,0.03741116112772134,0.0024774165325875644,N301_v1_sigma4_R3/tiles/tile007359_t18-27_x31-62_y186-217_z135-144.score.json
local_ring,145,RING2,2,3856,9,18,31,62,93,124,126,135,70404,0.00038548193152910257,0.010375608908477342,0.03715270447541121,0.0038691033801598615,N301_v1_sigma4_R3/tiles/tile003856_t9-18_x31-62_y93-124_z126-135.score.json
local_ring,146,RING2,2,3888,9,18,31,62,124,155,108,117,76907,0.00037985469325897,0.010375608908477474,0.036610351894490425,0.005584300472146882,N301_v1_sigma4_R3/tiles/tile003888_t9-18_x31-62_y124-155_z108-117.score.json
local_ring,147,RING2,2,590,0,9,31,62,217,248,108,117,3549,8.465928431698784e-07,2.3205567958035002e-05,0.0364823151366456,2.4789097751000926e-07,N301_v1_sigma4_R3/tiles/tile000590_t0-9_x31-62_y217-248_z108-117.score.json
local_ring,148,RING2,2,3922,9,18,31,62,155,186,108,117,74570,0.0003777570368203951,0.010378873630516755,0.03639672764775602,0.005048109626227299,N301_v1_sigma4_R3/tiles/tile003922_t9-18_x31-62_y155-186_z108-117.score.json
local_ring,149,RING2,2,3990,9,18,31,62,217,248,108,117,4775,6.998576525013605e-07,1.9245384158957235e-05,0.036364961422483785,2.9011751957707244e-07,N301_v1_sigma4_R3/tiles/tile003990_t9-18_x31-62_y217-248_z108-117.score.json
local_ring,150,RING2,2,7255,18,27,31,62,93,124,117,126,64498,0.0003581928344609077,0.009854193653603759,0.03634927900264206,0.0026320376798069363,N301_v1_sigma4_R3/tiles/tile007255_t18-27_x31-62_y93-124_z117-126.score.json
local_ring,151,RING2,2,7390,18,27,31,62,217,248,108,117,4141,5.24858472436681e-07,1.4513524878296559e-05,0.03616340460624774,2.13540294604032e-07,N301_v1_sigma4_R3/tiles/tile007390_t18-27_x31-62_y217-248_z108-117.score.json
local_ring,152,RING2,2,3960,9,18,31,62,186,217,144,153,65765,0.00037234856806929537,0.010364723237376269,0.03592460305419133,0.0030508879342529714,N301_v1_sigma4_R3/tiles/tile003960_t9-18_x31-62_y186-217_z144-153.score.json
local_ring,153,RING2,2,456,0,9,31,62,93,124,126,135,47600,0.00038426217693070513,0.01072210506080514,0.035838314841306944,0.0028232868626867557,N301_v1_sigma4_R3/tiles/tile000456_t0-9_x31-62_y93-124_z126-135.score.json
local_ring,154,RING2,2,7358,18,27,31,62,186,217,126,135,59639,0.00035228637602223185,0.009849448497781759,0.03576711692046229,0.001966702602342872,N301_v1_sigma4_R3/tiles/tile007358_t18-27_x31-62_y186-217_z126-135.score.json
local_ring,155,RING2,2,488,0,9,31,62,124,155,108,117,51565,0.000377948234555156,0.010725836687823877,0.03523717967701375,0.0039664686179463225,N301_v1_sigma4_R3/tiles/tile000488_t0-9_x31-62_y124-155_z108-117.score.json
local_ring,156,RING2,2,522,0,9,31,62,155,186,108,117,50299,0.00037582233655128385,0.010727360538304084,0.03503399883031232,0.0036627534253696296,N301_v1_sigma4_R3/tiles/tile000522_t0-9_x31-62_y155-186_z108-117.score.json
local_ring,157,RING2,2,560,0,9,31,62,186,217,144,153,44631,0.00037219273201909413,0.010705830699585745,0.03476542292355659,0.002253017592430961,N301_v1_sigma4_R3/tiles/tile000560_t0-9_x31-62_y186-217_z144-153.score.json
local_ring,158,RING2,2,3855,9,18,31,62,93,124,117,126,66174,0.000358184265579169,0.010378873630516589,0.03451089957642552,0.0030521225885611542,N301_v1_sigma4_R3/tiles/tile003855_t9-18_x31-62_y93-124_z117-126.score.json
local_ring,159,RING2,2,8414,18,27,124,155,217,248,144,153,77841,0.001352937581175502,0.03932194364714176,0.03440668124943627,0.03547543395125761,N301_v1_sigma4_R3/tiles/tile008414_t18-27_x124-155_y217-248_z144-153.score.json
local_ring,160,RING2,2,5014,9,18,124,155,217,248,144,153,77841,0.0013529370477663241,0.03932193583531502,0.03440667451960114,0.035475638935325675,N301_v1_sigma4_R3/tiles/tile005014_t9-18_x124-155_y217-248_z144-153.score.json
local_ring,161,RING2,2,1614,0,9,124,155,217,248,144,153,51894,0.0013529183625182184,0.03932166228657672,0.03440643868659809,0.023650357745211396,N301_v1_sigma4_R3/tiles/tile001614_t0-9_x124-155_y217-248_z144-153.score.json
local_ring,162,RING2,2,8413,18,27,124,155,217,248,135,144,77841,0.0013256083467505855,0.039336463895532234,0.033699224980442276,0.03602805392652772,N301_v1_sigma4_R3/tiles/tile008413_t18-27_x124-155_y217-248_z135-144.score.json
local_ring,163,RING2,2,5013,9,18,124,155,217,248,135,144,77841,0.0013256070631941716,0.03933645755630744,0.03369919778100649,0.03602850337684476,N301_v1_sigma4_R3/tiles/tile005013_t9-18_x124-155_y217-248_z135-144.score.json
local_ring,164,RING2,2,1613,0,9,124,155,217,248,135,144,51894,0.0013255621237595952,0.03933623554785831,0.03369824553106649,0.02401885252634199,N301_v1_sigma4_R3/tiles/tile001613_t0-9_x124-155_y217-248_z135-144.score.json
local_ring,165,RING2,2,7254,18,27,31,62,93,124,108,117,57139,0.0003280494395098265,0.009853676457836578,0.033292085539192884,0.0013790423936051524,N301_v1_sigma4_R3/tiles/tile007254_t18-27_x31-62_y93-124_z108-117.score.json
local_ring,166,RING2,2,7357,18,27,31,62,186,217,117,126,54129,0.00032786274891987745,0.009851460614812355,0.03328062322321149,0.001185737045958033,N301_v1_sigma4_R3/tiles/tile007357_t18-27_x31-62_y186-217_z117-126.score.json
local_ring,167,RING2,2,1274,0,9,93,124,217,248,144,153,51894,0.0012644605707355164,0.03809794279550861,0.03318973356442186,0.02276805774614645,N301_v1_sigma4_R3/tiles/tile001274_t0-9_x93-124_y217-248_z144-153.score.json
local_ring,168,RING2,2,455,0,9,31,62,93,124,117,126,44985,0.00035575373309958656,0.010727360538304084,0.033163212127466035,0.0022826258092317705,N301_v1_sigma4_R3/tiles/tile000455_t0-9_x31-62_y93-124_z117-126.score.json
local_ring,169,RING2,2,4674,9,18,93,124,217,248,144,153,77841,0.0012516825410866933,0.037955904124412715,0.032977281663055635,0.034064839805100326,N301_v1_sigma4_R3/tiles/tile004674_t9-18_x93-124_y217-248_z144-153.score.json
local_ring,170,RING2,2,8074,18,27,93,124,217,248,144,153,77841,0.001241777660537735,0.03791909730724317,0.03274808074876127,0.03395403264592649,N301_v1_sigma4_R3/tiles/tile008074_t18-27_x93-124_y217-248_z144-153.score.json
local_ring,171,RING2,2,8073,18,27,93,124,217,248,135,144,77841,0.0012418711848611805,0.03803172241937196,0.032653561444501315,0.034255900730357856,N301_v1_sigma4_R3/tiles/tile008073_t18-27_x93-124_y217-248_z135-144.score.json
local_ring,172,RING2,2,4673,9,18,93,124,217,248,135,144,77841,0.0012421184024238932,0.038144523551413845,0.03256347928293506,0.03437715012689638,N301_v1_sigma4_R3/tiles/tile004673_t9-18_x93-124_y217-248_z135-144.score.json
local_ring,173,RING2,2,1273,0,9,93,124,217,248,135,144,51894,0.0012421503662944297,0.03821957779623606,0.03250036860471962,0.02298163652037096,N301_v1_sigma4_R3/tiles/tile001273_t0-9_x93-124_y217-248_z135-144.score.json
local_ring,174,RING2,2,8412,18,27,124,155,217,248,126,135,77841,0.0012474779210178838,0.03937785363627107,0.03167968301524763,0.037148431123102926,N301_v1_sigma4_R3/tiles/tile008412_t18-27_x124-155_y217-248_z126-135.score.json
local_ring,175,RING2,2,5012,9,18,124,155,217,248,126,135,77841,0.001247476329200796,0.0393778461910201,0.03167964858081233,0.03714926500171795,N301_v1_sigma4_R3/tiles/tile005012_t9-18_x124-155_y217-248_z126-135.score.json
local_ring,176,RING2,2,1612,0,9,124,155,217,248,126,135,51894,0.0012474206019395112,0.039377585471753164,0.03167844312938707,0.02476589876246779,N301_v1_sigma4_R3/tiles/tile001612_t0-9_x124-155_y217-248_z126-135.score.json
local_ring,177,RING2,2,3854,9,18,31,62,93,124,108,117,58947,0.00032791274676014035,0.010378873630516755,0.0315942517881696,0.0016834634047947297,N301_v1_sigma4_R3/tiles/tile003854_t9-18_x31-62_y93-124_z108-117.score.json
local_ring,178,RING2,2,8072,18,27,93,124,217,248,126,135,77841,0.0011864981603502966,0.038069121394546275,0.031166943624821156,0.03487256804631039,N301_v1_sigma4_R3/tiles/tile008072_t18-27_x93-124_y217-248_z126-135.score.json
local_ring,179,RING2,2,4672,9,18,93,124,217,248,126,135,77841,0.0011889902047359097,0.03816908674710502,0.0311506065789245,0.0350268295617393,N301_v1_sigma4_R3/tiles/tile004672_t9-18_x93-124_y217-248_z126-135.score.json
local_ring,180,RING2,2,7629,18,27,62,93,124,155,117,126,58749,0.00026071796250307176,0.008379648876626636,0.03111323234918502,0.0008082844564348322,N301_v1_sigma4_R3/tiles/tile007629_t18-27_x62-93_y124-155_z117-126.score.json
local_ring,181,RING2,2,1272,0,9,93,124,217,248,126,135,51894,0.0011889769287843285,0.03825247010442031,0.03108235691809442,0.023431318838175213,N301_v1_sigma4_R3/tiles/tile001272_t0-9_x93-124_y217-248_z126-135.score.json
local_ring,182,RING2,2,454,0,9,31,62,93,124,108,117,40310,0.0003280936707172732,0.010727360538304084,0.030584752842579704,0.001312629628269636,N301_v1_sigma4_R3/tiles/tile000454_t0-9_x31-62_y93-124_z108-117.score.json
local_ring,183,RING2,2,7664,18,27,62,93,155,186,126,135,55236,0.00026032285129481405,0.00866101920973298,0.030056837999189685,0.0006747059196423957,N301_v1_sigma4_R3/tiles/tile007664_t18-27_x62-93_y155-186_z126-135.score.json
local_ring,184,RING2,2,7356,18,27,31,62,186,217,108,117,46400,0.00025813113254054623,0.008677784333359966,0.029746202789139843,0.0004600744133783317,N301_v1_sigma4_R3/tiles/tile007356_t18-27_x31-62_y186-217_z108-117.score.json
local_ring,185,RING2,2,3956,9,18,31,62,186,217,108,117,48211,0.00028957052643013154,0.009741854605253442,0.029724373660224436,0.0005879471684501881,N301_v1_sigma4_R3/tiles/tile003956_t9-18_x31-62_y186-217_z108-117.score.json
local_ring,186,RING2,2,1611,0,9,124,155,217,248,117,126,51894,0.0011466389385664383,0.03940672540294013,0.029097544311075585,0.02574569382963646,N301_v1_sigma4_R3/tiles/tile001611_t0-9_x124-155_y217-248_z117-126.score.json
local_ring,187,RING2,2,8411,18,27,124,155,217,248,117,126,77841,0.0011466389385664244,0.03940690655654651,0.02909741054962199,0.03861797946366068,N301_v1_sigma4_R3/tiles/tile008411_t18-27_x124-155_y217-248_z117-126.score.json
local_ring,188,RING2,2,5011,9,18,124,155,217,248,117,126,77841,0.0011466385373199092,0.039406901528298725,0.02909740408025964,0.03861910191024223,N301_v1_sigma4_R3/tiles/tile005011_t9-18_x124-155_y217-248_z117-126.score.json
local_ring,189,RING2,2,556,0,9,31,62,186,217,108,117,33148,0.0003005121828595272,0.010382283422837915,0.02894471000459209,0.0004767250178980904,N301_v1_sigma4_R3/tiles/tile000556_t0-9_x31-62_y186-217_z108-117.score.json
local_ring,190,RING2,2,1271,0,9,93,124,217,248,117,126,51894,0.0010924840070473812,0.0382851546763296,0.02853544712783482,0.023871681319011073,N301_v1_sigma4_R3/tiles/tile001271_t0-9_x93-124_y217-248_z117-126.score.json
local_ring,191,RING2,2,4671,9,18,93,124,217,248,117,126,77841,0.0010907948415039004,0.0382279161923071,0.02853398642020172,0.035612614492635954,N301_v1_sigma4_R3/tiles/tile004671_t9-18_x93-124_y217-248_z117-126.score.json
local_ring,192,RING2,2,8071,18,27,93,124,217,248,117,126,77841,0.001084647753788956,0.038113764937387024,0.028458163489511107,0.03536009013917413,N301_v1_sigma4_R3/tiles/tile008071_t18-27_x93-124_y217-248_z117-126.score.json
local_ring,193,RING2,2,7663,18,27,62,93,155,186,117,126,64865,0.0003087488661389949,0.011387091526921361,0.027113935583028454,0.002010447078130927,N301_v1_sigma4_R3/tiles/tile007663_t18-27_x62-93_y155-186_z117-126.score.json
local_ring,194,RING2,2,7628,18,27,62,93,124,155,108,117,72003,0.00031994244399118077,0.012001819876589569,0.026657827502914955,0.0034496803021348364,N301_v1_sigma4_R3/tiles/tile007628_t18-27_x62-93_y124-155_z108-117.score.json
local_ring,195,RING2,2,4228,9,18,62,93,124,155,108,117,70601,0.0003133845863412116,0.012001618178216109,0.026111861058038782,0.0029848140878535796,N301_v1_sigma4_R3/tiles/tile004228_t9-18_x62-93_y124-155_z108-117.score.json
local_ring,196,RING2,2,4334,9,18,62,93,217,248,144,153,71829,0.0007464820244041763,0.028829734163889252,0.025892782089513126,0.013233496489608941,N301_v1_sigma4_R3/tiles/tile004334_t9-18_x62-93_y217-248_z144-153.score.json
local_ring,197,RING2,2,8410,18,27,124,155,217,248,108,117,77841,0.0010178306127299613,0.03945839169639982,0.025795035453075196,0.04039946794472569,N301_v1_sigma4_R3/tiles/tile008410_t18-27_x124-155_y217-248_z108-117.score.json
local_ring,198,RING2,2,5010,9,18,124,155,217,248,108,117,77841,0.0010178302759426966,0.039458386505778306,0.02579503031107582,0.04040100236474997,N301_v1_sigma4_R3/tiles/tile005010_t9-18_x124-155_y217-248_z108-117.score.json
local_ring,199,RING2,2,1610,0,9,124,155,217,248,108,117,51894,0.001017815350957553,0.03945820469693201,0.025794770917103867,0.026933490224835294,N301_v1_sigma4_R3/tiles/tile001610_t0-9_x124-155_y217-248_z108-117.score.json
local_ring,200,RING2,2,8038,18,27,93,124,186,217,126,135,40593,0.0002674634642834805,0.01037557815498516,0.025778174506350008,0.000352894745163247,N301_v1_sigma4_R3/tiles/tile008038_t18-27_x93-124_y186-217_z126-135.score.json
local_ring,201,RING2,2,934,0,9,62,93,217,248,144,153,48248,0.0007468696467058528,0.02903790335138346,0.02572050873191812,0.009220850419193951,N301_v1_sigma4_R3/tiles/tile000934_t0-9_x62-93_y217-248_z144-153.score.json
local_ring,202,RING2,2,7734,18,27,62,93,217,248,144,153,71199,0.0007296244510617798,0.02839852014979048,0.025692340559061243,0.012521872840804978,N301_v1_sigma4_R3/tiles/tile007734_t18-27_x62-93_y217-248_z144-153.score.json
local_ring,203,RING2,2,933,0,9,62,93,217,248,135,144,47752,0.0007453679987310877,0.029056624214880446,0.02565225723466426,0.008746786629298888,N301_v1_sigma4_R3/tiles/tile000933_t0-9_x62-93_y217-248_z135-144.score.json
local_ring,204,RING2,2,828,0,9,62,93,124,155,108,117,46225,0.0003071598890337212,0.0119887093472376,0.025620763681663196,0.0017462754146673253,N301_v1_sigma4_R3/tiles/tile000828_t0-9_x62-93_y124-155_z108-117.score.json
local_ring,205,RING2,2,4333,9,18,62,93,217,248,135,144,71069,0.000735913595430928,0.0288408806237527,0.02551633582314564,0.012520832851261916,N301_v1_sigma4_R3/tiles/tile004333_t9-18_x62-93_y217-248_z135-144.score.json
local_ring,206,RING2,2,1270,0,9,93,124,217,248,108,117,51894,0.000967521520633452,0.03833992166560175,0.025235354653880368,0.023290332662018628,N301_v1_sigma4_R3/tiles/tile001270_t0-9_x93-124_y217-248_z108-117.score.json
local_ring,207,RING2,2,4670,9,18,93,124,217,248,108,117,77841,0.0009635436808361,0.03828482228391409,0.025167772066188917,0.03454403290423242,N301_v1_sigma4_R3/tiles/tile004670_t9-18_x93-124_y217-248_z108-117.score.json
local_ring,208,RING2,2,8070,18,27,93,124,217,248,108,117,77841,0.0009543033979347096,0.03816289123217115,0.0250060560697308,0.034047249603751224,N301_v1_sigma4_R3/tiles/tile008070_t18-27_x93-124_y217-248_z108-117.score.json
local_ring,209,RING2,2,7733,18,27,62,93,217,248,135,144,70376,0.0007123973988425944,0.028509804908394446,0.02498780335858544,0.011808427618561834,N301_v1_sigma4_R3/tiles/tile007733_t18-27_x62-93_y217-248_z135-144.score.json
local_ring,210,RING2,2,932,0,9,62,93,217,248,126,135,46441,0.0006986318057462734,0.029071455610435903,0.024031538534158663,0.0075308342436960695,N301_v1_sigma4_R3/tiles/tile000932_t0-9_x62-93_y217-248_z126-135.score.json
local_ring,211,RING2,2,7732,18,27,62,93,217,248,126,135,68237,0.0006764408217904451,0.02853703597845551,0.023703962187983884,0.009998969320173563,N301_v1_sigma4_R3/tiles/tile007732_t18-27_x62-93_y217-248_z126-135.score.json
local_ring,212,RING2,2,4332,9,18,62,93,217,248,126,135,69040,0.0006786235998145554,0.02885024172549329,0.02352228470983295,0.010701794354135052,N301_v1_sigma4_R3/tiles/tile004332_t9-18_x62-93_y217-248_z126-135.score.json
local_ring,213,RING2,2,1134,0,9,93,124,93,124,108,117,29998,0.00022398368587627816,0.009568311830607377,0.02340890324663051,0.00018411166283045384,N301_v1_sigma4_R3/tiles/tile001134_t0-9_x93-124_y93-124_z108-117.score.json
local_ring,214,RING2,2,4198,9,18,62,93,93,124,144,153,69165,0.00036601415166424324,0.016116811745803022,0.022710084192647903,0.005826434882770522,N301_v1_sigma4_R3/tiles/tile004198_t9-18_x62-93_y93-124_z144-153.score.json
local_ring,215,RING2,2,7598,18,27,62,93,93,124,144,153,70113,0.0003659952674996275,0.01611674244327967,0.02270901013574487,0.006212100606121764,N301_v1_sigma4_R3/tiles/tile007598_t18-27_x62-93_y93-124_z144-153.score.json
local_ring,216,RING2,2,798,0,9,62,93,93,124,144,153,45535,0.0003654264773285919,0.016093792294018656,0.02270605154164967,0.003666705071554765,N301_v1_sigma4_R3/tiles/tile000798_t0-9_x62-93_y93-124_z144-153.score.json
local_ring,217,RING2,2,7662,18,27,62,93,155,186,108,117,74745,0.00031994244399118077,0.014700509002082163,0.021764038506820717,0.0057830998262082016,N301_v1_sigma4_R3/tiles/tile007662_t18-27_x62-93_y155-186_z108-117.score.json
local_ring,218,RING2,2,4300,9,18,62,93,186,217,144,153,75712,0.00046701615735135135,0.02151192994477688,0.021709635469724247,0.012748699987029669,N301_v1_sigma4_R3/tiles/tile004300_t9-18_x62-93_y186-217_z144-153.score.json
local_ring,219,RING2,2,7700,18,27,62,93,186,217,144,153,76149,0.00046701852828124127,0.02151320424055305,0.021708459746823627,0.013107732151429762,N301_v1_sigma4_R3/tiles/tile007700_t18-27_x62-93_y186-217_z144-153.score.json
local_ring,220,RING2,2,900,0,9,62,93,186,217,144,153,50195,0.00046657709610877646,0.02151311402735179,0.021688031566028516,0.008287944192038925,N301_v1_sigma4_R3/tiles/tile000900_t0-9_x62-93_y186-217_z144-153.score.json
local_ring,221,RING2,2,4331,9,18,62,93,217,248,117,126,65184,0.000616821023603345,0.028893453674156168,0.021348123715478926,0.007637216985766603,N301_v1_sigma4_R3/tiles/tile004331_t9-18_x62-93_y217-248_z117-126.score.json
local_ring,222,RING2,2,4262,9,18,62,93,155,186,108,117,73852,0.00031338458634127403,0.01470024074454766,0.021318330208810275,0.005245875860986308,N301_v1_sigma4_R3/tiles/tile004262_t9-18_x62-93_y155-186_z108-117.score.json
local_ring,223,RING2,2,7597,18,27,62,93,93,124,135,144,71493,0.0003632720378864505,0.017048187487831018,0.021308543101473617,0.007016532495103607,N301_v1_sigma4_R3/tiles/tile007597_t18-27_x62-93_y93-124_z135-144.score.json
local_ring,224,RING2,2,797,0,9,62,93,93,124,135,144,46561,0.0003632308736339438,0.017047822366647952,0.021306584842446626,0.004184393119113346,N301_v1_sigma4_R3/tiles/tile000797_t0-9_x62-93_y93-124_z135-144.score.json
local_ring,225,RING2,2,4197,9,18,62,93,93,124,135,144,70606,0.00036310603565566264,0.01704274557023039,0.02130560678497262,0.0066166117539947535,N301_v1_sigma4_R3/tiles/tile004197_t9-18_x62-93_y93-124_z135-144.score.json
local_ring,226,RING2,2,931,0,9,62,93,217,248,117,126,43961,0.0006178600842415248,0.02911618426674645,0.02122050329744553,0.0054560409449892445,N301_v1_sigma4_R3/tiles/tile000931_t0-9_x62-93_y217-248_z117-126.score.json
local_ring,227,RING2,2,7731,18,27,62,93,217,248,117,126,64227,0.0006002579144895603,0.02856552631472296,0.021013367927346094,0.007000458716352425,N301_v1_sigma4_R3/tiles/tile007731_t18-27_x62-93_y217-248_z117-126.score.json
local_ring,228,RING2,2,862,0,9,62,93,155,186,108,117,48697,0.0003075908533565104,0.01469317823699259,0.020934262716700583,0.0031999431517059722,N301_v1_sigma4_R3/tiles/tile000862_t0-9_x62-93_y155-186_z108-117.score.json
local_ring,229,RING2,2,7699,18,27,62,93,186,217,135,144,76744,0.00046506179063439054,0.02244458775647571,0.020720442526292824,0.014144540108613188,N301_v1_sigma4_R3/tiles/tile007699_t18-27_x62-93_y186-217_z135-144.score.json
local_ring,230,RING2,2,4534,9,18,93,124,93,124,108,117,46014,0.00022383826916557922,0.01080955923325208,0.020707437216960136,0.00031685368973976153,N301_v1_sigma4_R3/tiles/tile004534_t9-18_x93-124_y93-124_z108-117.score.json
local_ring,231,RING2,2,7698,18,27,62,93,186,217,126,135,77631,0.0004586903259826934,0.024172675235503958,0.01897557144643161,0.016671397909463353,N301_v1_sigma4_R3/tiles/tile007698_t18-27_x62-93_y186-217_z126-135.score.json
local_ring,232,RING2,2,7596,18,27,62,93,93,124,126,135,74301,0.00035296824287866374,0.01877615462240204,0.01879875032865001,0.009140870627357602,N301_v1_sigma4_R3/tiles/tile007596_t18-27_x62-93_y93-124_z126-135.score.json
local_ring,233,RING2,2,4196,9,18,62,93,93,124,126,135,73618,0.00035296879264840736,0.018776293020943705,0.01879864104457116,0.008717535634683301,N301_v1_sigma4_R3/tiles/tile004196_t9-18_x62-93_y93-124_z126-135.score.json
local_ring,234,RING2,2,796,0,9,62,93,93,124,126,135,48681,0.00035145371031728226,0.01874619222423339,0.01874800525425929,0.005568696200828714,N301_v1_sigma4_R3/tiles/tile000796_t0-9_x62-93_y93-124_z126-135.score.json
local_ring,235,RING2,2,930,0,9,62,93,217,248,108,117,39644,0.0005384431151161974,0.029127447462623742,0.018485763842064296,0.002823102813563585,N301_v1_sigma4_R3/tiles/tile000930_t0-9_x62-93_y217-248_z108-117.score.json
local_ring,236,RING2,2,7934,18,27,93,124,93,124,108,117,47305,0.00022397781612195147,0.012144258706408909,0.01844310315982904,0.00037329665193294644,N301_v1_sigma4_R3/tiles/tile007934_t18-27_x93-124_y93-124_z108-117.score.json
local_ring,237,RING2,2,7730,18,27,62,93,217,248,108,117,57359,0.0005204835749459263,0.028583650961357388,0.018209135552682717,0.003419926238896963,N301_v1_sigma4_R3/tiles/tile007730_t18-27_x62-93_y217-248_z108-117.score.json
local_ring,238,RING2,2,4330,9,18,62,93,217,248,108,117,58534,0.0005231505590967758,0.028918792048474362,0.018090332342369574,0.003851486517019356,N301_v1_sigma4_R3/tiles/tile004330_t9-18_x62-93_y217-248_z108-117.score.json
local_ring,239,RING2,2,7697,18,27,62,93,186,217,117,126,77841,0.0004562111342273911,0.026695071849916565,0.017089713666712494,0.020483798352088082,N301_v1_sigma4_R3/tiles/tile007697_t18-27_x62-93_y186-217_z117-126.score.json
local_ring,240,RING2,2,7696,18,27,62,93,186,217,108,117,77841,0.00046982583132627875,0.02860014992586688,0.01642739050473835,0.024149287225213877,N301_v1_sigma4_R3/tiles/tile007696_t18-27_x62-93_y186-217_z108-117.score.json
local_ring,241,RING2,2,4296,9,18,62,93,186,217,108,117,77841,0.00047342568195809717,0.02891457836566026,0.016373252134997424,0.024434287930082694,N301_v1_sigma4_R3/tiles/tile004296_t9-18_x62-93_y186-217_z108-117.score.json
